,city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,FUNCSTAT,2010,2011,2012,2013,2014,2015,2016
2855,Pleasant Valley,Pleasant Valley,VA,Virginia,51107,Loudoun,39.1995,-77.7247,A,23680,24286,24615,24933,25310,25456,25984
2856,Arcola,Arcola,VA,Virginia,51109,Louisa,38.0068,-77.9061,A,15986,15990,15979,16092,16143,16231,16334
2857,Meherrin,Meherrin,VA,Virginia,51111,Lunenburg,36.9149,-78.0217,A,11371,11341,11223,11106,10994,10982,10972
2858,Victoria,Victoria,VA,Virginia,51113,Madison,38.4879,-78.3261,A,25530,25661,25556,25207,24903,24712,24179
2859,Gwynn,Gwynn,VA,Virginia,51115,Mathews,37.4365,-76.3245,A,315585,326921,338196,350678,362798,374559,385945
2860,Susan,Susan,VA,Virginia,51117,Mecklenburg,36.666,-78.3908,A,33359,33528,33535,34014,34349,34618,35236
2861,Saluda,Saluda,VA,Virginia,51119,Middlesex,37.5512,-76.4461,A,12905,12908,12633,12525,12483,12337,12273
2862,Deltaville,Deltaville,VA,Virginia,51121,Montgomery,37.0676,-80.4405,A,13287,13175,13180,13149,13109,13092,13078
2863,Gladstone,Gladstone,VA,Virginia,51125,Nelson,37.7051,-79.0231,A,8959,8949,8903,8901,8789,8866,8782
2864,Massies Mill,Massies Mill,VA,Virginia,51127,New Kent,37.4418,-77.0436,A,32695,32568,31738,31277,31126,31011,30892
2865,Eastville,Eastville,VA,Virginia,51131,Northampton,37.4763,-75.8591,A,10970,10830,10817,10737,10633,10676,10778
2866,Cheriton,Cheriton,VA,Virginia,51133,Northumberland,37.8832,-76.3477,A,94597,94838,95736,96812,97348,97636,98602
2867,Burkeville,Burkeville,VA,Virginia,51135,Nottoway,37.1812,-78.1307,A,14992,15039,14825,14798,14873,14788,14869
2868,Nottoway Court House,Nottoway Court House,VA,Virginia,51137,Orange,38.2486,-78.1127,A,18558,18773,19159,19504,20019,20424,21147
2869,Stanley,Stanley,VA,Virginia,51139,Page,38.7651,-78.3881,A,12388,12419,12214,12036,12064,12139,12139
2870,Shenandoah,Shenandoah,VA,Virginia,51141,Patrick,36.7168,-80.3578,A,12348,12420,12366,12251,12265,12256,12222
2871,Brosville,Brosville,VA,Virginia,51143,Pittsylvania,36.8201,-79.5867,A,15834,15895,15775,15663,15519,15651,15595
2872,Motley,Motley,VA,Virginia,51145,Powhatan,37.5427,-77.9267,A,33480,33861,34166,34548,34873,35244,35533
2873,Hampden Sydney,Hampden Sydney,VA,Virginia,51147,Prince Edward,37.3029,-78.5592,A,24053,23997,23885,23752,23827,23679,23654
2874,Rice,Rice,VA,Virginia,51149,Prince George,37.0811,-77.3563,A,18479,18372,18406,18303,18228,18041,17923
2875,Lake Ridge,Lake Ridge,VA,Virginia,51153,Prince William,38.6404,-77.409,A,63600,63445,63032,62678,62483,62079,61687
2876,Loch Lomond,Loch Lomond,VA,Virginia,51155,Pulaski,36.9342,-80.7255,A,28118,28121,28172,28290,28477,28047,28443
2877,Flint Hill,Flint Hill,VA,Virginia,51157,Rappahannock,38.7122,-78.1599,A,23351,23192,23188,22781,23055,23221,23142
2878,Chester Gap,Chester Gap,VA,Virginia,51159,Richmond,37.9501,-76.6625,A,35633,36755,37152,37470,37545,38308,37845
2879,Glenvar,Glenvar,VA,Virginia,51161,Roanoke,37.3434,-79.9534,A,406385,419670,430368,438531,443863,450179,455210
2880,Cave Spring,Cave Spring,VA,Virginia,51163,Rockbridge,37.6301,-79.5431,A,34806,34746,34746,34512,34315,34308,34203
2881,Bergton,Bergton,VA,Virginia,51165,Rockingham,38.4465,-78.9228,A,7500,7499,7454,7475,7361,7401,7388
2882,Dayton,Dayton,VA,Virginia,51167,Russell,36.9792,-82.296,A,9268,9184,9037,8916,8841,8774,8774
2883,Gate City,Gate City,VA,Virginia,51169,Scott,36.7745,-82.5868,A,92408,92958,92991,93616,93720,93916,94031
2884,Nickelsville,Nickelsville,VA,Virginia,51171,Shenandoah,39.0551,-78.3681,A,22294,22544,22474,22458,22488,22437,22392
2885,Broadford,Broadford,VA,Virginia,51173,Smyth,36.8179,-81.5775,A,76368,77125,77429,77784,78318,78860,79744
2886,Saltville,Saltville,VA,Virginia,51175,Southampton,36.9052,-76.8978,A,28856,28662,28421,28265,27998,27809,27370
2887,Five Mile Fork,Five Mile Fork,VA,Virginia,51177,Spotsylvania,38.201,-77.5892,A,23131,22968,22799,22626,22373,22160,21930
2888,Brokenburg,Brokenburg,VA,Virginia,51179,Stafford,38.3319,-77.4655,A,42058,42297,42615,42599,42845,43051,43175
2889,Brooke,Brooke,VA,Virginia,51181,Surry,37.2273,-76.9665,A,32187,32025,31872,31727,31513,31389,31062
2890,Sussex,Sussex,VA,Virginia,51183,Sussex,36.948,-77.4,A,18628,18710,18575,18373,18282,18167,18057
2891,Wakefield,Wakefield,VA,Virginia,51185,Tazewell,37.1909,-81.6387,A,123174,124835,126194,127779,129318,130603,132010
2892,Shenandoah Farms,Shenandoah Farms,VA,Virginia,51187,Warren,38.9465,-78.1994,A,129845,132266,134472,137071,140046,141792,144361
2893,Bentonville,Bentonville,VA,Virginia,51191,Washington,36.666,-81.6382,A,7060,6943,6851,6798,6793,6670,6544
2894,Acorn,Acorn,VA,Virginia,51193,Westmoreland,38.0296,-76.5808,A,12000,12087,11929,11783,11731,11720,11504
2895,Colonial Beach,Colonial Beach,VA,Virginia,51195,Wise,36.8627,-82.7768,A,45147,44687,44242,44081,43429,42934,42150
2896,Riverview,Riverview,VA,Virginia,51197,Wythe,36.8862,-81.192,A,37515,37670,37996,38631,39105,39147,39155
2897,Max Meadows,Max Meadows,VA,Virginia,51199,York,37.1982,-76.433,A,54891,54745,55047,54721,54534,54294,54214
2898,York Haven Anchorage,York Haven Anchorage,VA,Virginia,51510,Alexandria (city),38.8185,-77.0861,A,17450,17633,17518,17553,17423,17553,17592
2899,Yorktown,Yorktown,VA,Virginia,51520,Bristol (city),36.6179,-82.1607,A,41617,41426,40890,40672,39925,39654,39228
2900,Alexandria,Alexandria,VA,Virginia,51530,Buena Vista (city),37.7319,-79.3569,A,29226,29191,29300,29289,29059,29191,29016
2901,Bristol,Bristol,VA,Virginia,51540,Charlottesville (city),38.0375,-78.4855,A,65208,65882,65902,66128,66628,67963,67976
2902,Buena Vista,Buena Vista,VA,Virginia,51550,Chesapeake (city),36.6778,-76.3024,A,140874,144651,147357,149819,151206,153172,155810
2903,Charlottesville,Charlottesville,VA,Virginia,51570,Colonial Heights (city),37.265,-77.3969,A,17852,17810,17797,17486,17302,17157,16960
2904,Chesapeake,Chesapeake,VA,Virginia,51580,Covington (city),37.7786,-79.9868,A,6647,6725,6766,6661,6578,6595,6452
2905,Colonial Heights,Colonial Heights,VA,Virginia,51590,Danville (city),36.5831,-79.4088,A,43511,43723,44424,44863,45305,46185,46912
2906,Covington,Covington,VA,Virginia,51595,Emporia (city),36.6953,-77.5356,A,223619,225455,228325,230621,233652,235431,237940
2907,Danville,Danville,VA,Virginia,51600,Fairfax (city),38.8531,-77.2997,A,17359,17282,17370,17491,17488,17647,17772
2908,Emporia,Emporia,VA,Virginia,51610,Falls Church (city),38.8648,-77.1878,A,5952,5821,5746,5729,5667,5589,5518
2909,Fairfax,Fairfax,VA,Virginia,51610,Falls Church (city),38.8847,-77.1751,A,42915,42535,42697,42683,42395,42129,41898
2910,West Falls Church,West Falls Church,VA,Virginia,51620,Franklin (city),36.6831,-76.9386,A,5933,5807,5791,5661,5585,5482,5305
2911,Falls Church,Falls Church,VA,Virginia,51630,Fredericksburg (city),38.2992,-77.4872,A,22596,22696,23141,23534,23537,23723,24164
2912,Franklin,Franklin,VA,Virginia,51640,Galax (city),36.666,-80.9176,A,12441,12731,13104,13396,13505,13964,14014
2913,Fredericksburg,Fredericksburg,VA,Virginia,51650,Hampton (city),37.0551,-76.3629,A,8593,8407,8441,8539,8392,8387,8306
2914,Galax,Galax,VA,Virginia,51660,Harrisonburg (city),38.4362,-78.8735,A,24202,25643,27065,27748,28190,27967,28297
2915,Hampton,Hampton,VA,Virginia,51670,Hopewell (city),37.2914,-77.2985,A,7020,6809,6845,6914,6887,6871,6775
2916,Harrisonburg,Harrisonburg,VA,Virginia,51678,Lexington (city),37.7825,-79.444,A,137323,136517,137104,137321,137754,136354,135410
2917,Hopewell,Hopewell,VA,Virginia,51680,Lynchburg (city),37.4003,-79.1908,A,49046,49745,51095,51253,52147,52322,53078
2918,Lexington,Lexington,VA,Virginia,51683,Manassas (city),38.7479,-77.4839,A,22646,22480,22294,22150,22130,22350,22735
2919,Lynchburg,Lynchburg,VA,Virginia,51685,Manassas Park (city),38.7719,-77.445,A,7060,6894,6933,7067,7062,7074,7045
2920,Manassas,Manassas,VA,Virginia,51690,Martinsville (city),36.6827,-79.8636,A,75704,76612,77447,78204,78407,79505,80212
2921,Manassas Park,Manassas Park,VA,Virginia,51700,Newport News (city),37.1051,-76.5185,A,38266,39131,40324,41072,41264,41603,41483
2922,Martinsville,Martinsville,VA,Virginia,51710,Norfolk (city),36.8945,-76.259,A,14439,15172,15477,15939,15902,15902,15915
2923,Newport News,Newport News,VA,Virginia,51720,Norton (city),36.9314,-82.6262,A,13719,13702,13632,13588,13511,13577,13445
2924,Norfolk,Norfolk,VA,Virginia,51730,Petersburg (city),37.2043,-77.3913,A,181011,180251,180247,181551,182420,181985,181825
2925,Norton,Norton,VA,Virginia,51735,Poquoson (city),37.1318,-76.3569,A,242878,243582,245962,245168,246245,246130,245115
2926,Petersburg,Petersburg,VA,Virginia,51740,Portsmouth (city),36.8468,-76.354,A,3968,4013,4048,4013,4038,3926,3864
2927,Poquoson,Poquoson,VA,Virginia,51750,Radford (city),37.1229,-80.5587,A,32522,31949,31850,32113,32097,32044,31882
2928,Portsmouth,Portsmouth,VA,Virginia,51760,Richmond (city),37.5295,-77.4756,A,12147,12041,12122,12114,12027,12058,12017
2929,Radford,Radford,VA,Virginia,51770,Roanoke (city),37.2785,-79.958,A,95472,95811,96567,96185,95994,96356,95252
2930,Richmond,Richmond,VA,Virginia,51775,Salem (city),37.2864,-80.0555,A,16450,16775,16650,17072,17374,17350,17483
2931,Roanoke,Roanoke,VA,Virginia,51790,Staunton (city),38.1593,-79.0611,A,204115,206567,210826,213701,216541,219628,223170
2932,Salem,Salem,VA,Virginia,51800,Suffolk (city),36.5882,-76.6847,A,96777,96866,98143,99084,99791,99969,99660
2933,Staunton,Staunton,VA,Virginia,51800,Suffolk (city),36.6953,-76.6398,A,24917,24831,25007,25171,25318,25404,25549
2934,Whaleyville,Whaleyville,VA,Virginia,51810,Virginia Beach (city),36.7335,-76.0435,A,23833,24034,23871,24207,24390,24338,24363
2935,Suffolk,Suffolk,VA,Virginia,51820,Waynesboro (city),38.0674,-78.9013,A,84855,84780,85231,85784,86899,88116,89273
2936,Virginia Beach,Virginia Beach,VA,Virginia,51830,Williamsburg (city),37.2693,-76.7076,A,438985,442886,445487,448604,450116,451854,452602
2937,Waynesboro,Waynesboro,VA,Virginia,51840,Winchester (city),39.1735,-78.1746,A,21043,21018,20990,21112,21254,21588,21887
2938,Schrag,Schrag,WA,Washington,53001,Adams,47.1254,-118.3809,A,13705,14326,14754,14911,14915,15144,15214
2939,Hatton,Hatton,WA,Washington,53003,Asotin,46.3371,-117.0433,A,26164,26699,27084,27380,27408,27358,27516
2940,Clarkston Heights,Clarkston Heights,WA,Washington,53005,Benton,45.9371,-119.6028,A,18809,18875,18925,19061,19127,19150,19238
2941,Chelan Falls,Chelan Falls,WA,Washington,53007,Chelan,47.5707,-120.604,A,21710,21917,21881,22113,22177,22089,22306
2942,Merritt,Merritt,WA,Washington,53009,Clallam,48.0131,-122.9897,A,176513,180516,182486,184523,186562,190337,193686
2943,Mount Vista,Mount Vista,WA,Washington,53011,Clark,45.7764,-122.5413,A,72750,73307,73654,73955,74418,75442,76338
2944,Vancouver,Vancouver,WA,Washington,53013,Columbia,46.5183,-118.1247,A,71529,71775,71824,72206,72722,73522,74570
2945,Woodland,Woodland,WA,Washington,53015,Cowlitz,46.1796,-122.9577,A,426815,432507,437041,442365,449647,458394,467018
2946,Castle Rock,Castle Rock,WA,Washington,53017,Douglas,47.6212,-120.0048,A,4105,4015,3994,4015,3968,3938,3938
2947,Torboy,Torboy,WA,Washington,53019,Ferry,48.0852,-118.7165,A,102413,102378,101840,101784,102106,103378,105160
2948,Orient,Orient,WA,Washington,53021,Franklin,46.6437,-118.5565,A,38551,38793,39308,39463,39840,40565,41327
2949,Pasco,Pasco,WA,Washington,53023,Garfield,46.4737,-117.5967,A,7553,7684,7707,7645,7643,7584,7614
2950,Pataha,Pataha,WA,Washington,53025,Grant,47.612,-119.2892,A,79133,83125,85772,86525,87768,88825,90160
2951,Aberdeen,Aberdeen,WA,Washington,53027,Grays Harbor,47.0223,-123.4737,A,2265,2250,2225,2248,2210,2225,2247
2952,Melbourne,Melbourne,WA,Washington,53029,Island,48.2965,-122.633,A,89628,90702,91486,91772,92723,93124,93546
2953,Irondale,Irondale,WA,Washington,53031,Jefferson,47.5314,-124.3385,A,72863,72349,71746,70989,70779,71023,71628
2954,Brinnon,Brinnon,WA,Washington,53033,King,47.6154,-121.9096,A,78708,79005,79274,78593,79266,80796,82636
2955,Port Madison,Port Madison,WA,Washington,53035,Kitsap,47.8978,-122.5579,A,29902,29872,29822,30052,30204,30446,31139
2956,Southworth,Southworth,WA,Washington,53037,Kittitas,47.2405,-121.1733,A,1937786,1972444,2008763,2045874,2078886,2114256,2149970
2957,Trout Lake,Trout Lake,WA,Washington,53039,Klickitat,45.8192,-120.8233,A,251735,254451,254729,253114,254272,260514,264811
2958,White Salmon,White Salmon,WA,Washington,53041,Lewis,46.6085,-121.6702,A,41010,41577,41630,41853,42518,43057,44866
2959,Edwall,Edwall,WA,Washington,53043,Lincoln,47.3593,-118.4825,A,20388,20690,20636,20855,20866,20993,21301
2960,Wilbur,Wilbur,WA,Washington,53045,Mason,47.3863,-122.8386,A,75515,75691,75559,75126,75115,75754,77066
2961,Aeneas,Aeneas,WA,Washington,53047,Okanogan,48.3619,-120.1171,A,10570,10524,10445,10281,10243,10312,10350
2962,Conconully,Conconully,WA,Washington,53049,Pacific,46.2509,-123.8576,A,60747,60920,60795,60563,60706,61036,62198
2963,Ione,Ione,WA,Washington,53051,Pend Oreille,48.5221,-117.2991,A,41242,41344,41242,41106,41236,41359,41554
2964,Metaline Falls,Metaline Falls,WA,Washington,53053,Pierce,47.1443,-122.1408,A,20884,20852,20560,20445,20575,20888,21249
2965,Richardson,Richardson,WA,Washington,53055,San Juan,48.5979,-122.9446,A,12963,12931,12993,12892,12930,13066,13123
2966,Waldron,Waldron,WA,Washington,53057,Skagit,48.5602,-122.4311,A,795437,803190,811674,818619,830198,842676,861312
2967,Stevenson,Stevenson,WA,Washington,53059,Skamania,45.7353,-121.8219,A,15770,15822,15810,15875,16021,16234,16339
2968,Hood,Hood,WA,Washington,53061,Snohomish,47.8045,-122.1435,A,117006,117759,117987,118679,120303,121724,123681
2969,Hayford,Hayford,WA,Washington,53063,Spokane,47.6032,-117.7416,A,11104,11134,11164,11258,11338,11309,11510
2970,Milan,Milan,WA,Washington,53065,Stevens,47.9082,-117.8058,A,715523,722291,732378,745124,757958,770165,787620
2971,Rainier,Rainier,WA,Washington,53067,Thurston,47.0565,-122.7012,A,472148,473527,475881,479479,484337,490526,499072
2972,Tanglewilde,Tanglewilde,WA,Washington,53069,Wahkiakum,46.3076,-123.6344,A,43484,43484,43566,43340,43573,43800,44439
2973,Touchet,Touchet,WA,Washington,53071,Walla Walla,46.0431,-118.3869,A,253062,256516,258803,262536,265809,269183,275222
2974,Dixie,Dixie,WA,Washington,53073,Whatcom,48.6737,-121.2473,A,3972,4014,3986,4052,4058,4022,4139
2975,Ferndale,Ferndale,WA,Washington,53075,Whitman,47.0075,-117.3502,A,58924,59496,59402,59497,59658,60149,60340
2976,Garfield,Garfield,WA,Washington,53077,Yakima,46.8951,-121.267,A,201586,203482,205008,206348,208325,212164,216800
2977,Buena,Buena,WV,West Virginia,54001,Barbour,38.9783,-79.9505,A,44799,45088,46662,46870,46936,48150,48851
2978,Hedgesville,Hedgesville,WV,West Virginia,54003,Berkeley,39.4415,-78.1322,A,244324,246223,246568,246911,247175,248115,249636
2979,Inwood,Inwood,WV,West Virginia,54005,Boone,37.9713,-81.7138,A,16597,16603,16866,16882,16914,16968,16831
2980,Burnsville,Burnsville,WV,West Virginia,54007,Braxton,38.7393,-80.9429,A,104643,105687,106987,108481,110238,111635,113525
2981,Sutton,Sutton,WV,West Virginia,54009,Brooke,40.2811,-80.6102,A,24583,24450,24374,24078,23696,23263,22816
2982,Lesage,Lesage,WV,West Virginia,54011,Cabell,38.4353,-82.1375,A,14527,14545,14491,14441,14451,14460,14471
2983,Salt Rock,Salt Rock,WV,West Virginia,54013,Calhoun,38.8015,-81.0962,A,24006,23932,23802,23708,23528,23348,22977
2984,Ivydale,Ivydale,WV,West Virginia,54015,Clay,38.4707,-80.9595,A,96372,96545,96907,96938,96632,96653,95987
2985,Lizemores,Lizemores,WV,West Virginia,54017,Doddridge,39.1254,-80.7407,A,7643,7640,7595,7539,7512,7430,7336
2986,Meadow Bridge,Meadow Bridge,WV,West Virginia,54019,Fayette,38.0506,-81.2718,A,9372,9389,9263,9205,8934,8905,8859
2987,Kincaid,Kincaid,WV,West Virginia,54021,Gilmer,38.9815,-80.9496,A,8195,8182,8213,8413,8272,8506,8413
2988,Petersburg,Petersburg,WV,West Virginia,54023,Grant,39.2773,-79.2409,A,45999,45970,45939,45634,45242,44822,44323
2989,Scherr,Scherr,WV,West Virginia,54025,Greenbrier,38.0934,-80.5693,A,8724,8769,8774,8636,8505,8320,8249
2990,Augusta,Augusta,WV,West Virginia,54027,Hampshire,39.4449,-78.6977,A,11913,11945,11856,11798,11697,11765,11732
2991,Capon Bridge,Capon Bridge,WV,West Virginia,54029,Hancock,40.6179,-80.5999,A,35538,35718,35880,35793,35516,35433,35279
2992,Moorefield,Moorefield,WV,West Virginia,54031,Hardy,39.0418,-78.7447,A,23955,23802,23688,23468,23488,23331,23301
2993,Wardensville,Wardensville,WV,West Virginia,54033,Harrison,39.3923,-80.2989,A,30659,30514,30341,30246,30101,29844,29590
2994,Kenna,Kenna,WV,West Virginia,54035,Jackson,38.9059,-81.6607,A,14039,14001,13909,14011,13999,13904,13889
2995,Ripley,Ripley,WV,West Virginia,54037,Jefferson,39.3242,-77.7517,A,69266,69272,69155,68955,68793,68570,68400
2996,Leewood,Leewood,WV,West Virginia,54039,Kanawha,38.2962,-81.3037,A,29271,29332,29318,29231,29138,29158,29152
2997,Pinch,Pinch,WV,West Virginia,54041,Lewis,39.0393,-80.6551,A,53628,54347,54548,54897,55642,56199,56368
2998,Harts,Harts,WV,West Virginia,54043,Lincoln,38.2805,-82.1087,A,192941,191972,192159,191404,190167,188207,186241
2999,West Hamlin,West Hamlin,WV,West Virginia,54045,Logan,37.805,-81.9923,A,16397,16397,16440,16457,16456,16447,16309
3000,Keystone,Keystone,WV,West Virginia,54047,McDowell,37.4262,-81.3313,A,21672,21616,21647,21551,21612,21370,21232
3001,Jenkinjones,Jenkinjones,WV,West Virginia,54049,Marion,39.5013,-80.1696,A,36728,36453,36336,35983,35295,34514,33700
3002,Glendale,Glendale,WV,West Virginia,54051,Marshall,39.828,-80.5693,A,22076,21708,21335,20901,20291,19698,19141
3003,Moundsville,Moundsville,WV,West Virginia,54053,Mason,38.6663,-82.1706,A,56515,56625,56768,56725,56776,56771,56538
3004,Arista,Arista,WV,West Virginia,54055,Mercer,37.3144,-81.2581,A,33059,32831,32677,32569,32314,32126,31793
3005,Brush Fork,Brush Fork,WV,West Virginia,54057,Mineral,39.337,-78.9223,A,27351,27323,27233,27159,27076,27005,26825
3006,Myrtle,Myrtle,WV,West Virginia,54059,Mingo,37.5554,-81.9657,A,62309,62455,62382,61841,61646,61043,60468
3007,Lenore,Lenore,WV,West Virginia,54061,Monongalia,39.6587,-79.9868,A,28224,28052,27894,27713,27600,27413,27411
3008,Waiteville,Waiteville,WV,West Virginia,54063,Monroe,37.3991,-80.795,A,26770,26591,26186,25974,25691,25249,24647
3009,Greenville,Greenville,WV,West Virginia,54065,Morgan,39.5313,-78.4553,A,96783,98677,100523,101963,103037,103991,104622
3010,Nettie,Nettie,WV,West Virginia,54067,Nicholas,38.2509,-81.1943,A,13511,13546,13510,13515,13583,13501,13370
3011,Belva,Belva,WV,West Virginia,54069,Ohio,40.0755,-80.6951,A,17516,17456,17451,17448,17515,17523,17632
3012,Upper Tract,Upper Tract,WV,West Virginia,54071,Pendleton,38.6709,-79.4912,A,26240,26148,26226,25925,25705,25547,25311
3013,Franklin,Franklin,WV,West Virginia,54073,Pleasants,39.3201,-81.2401,A,44479,44178,44042,43673,43161,42893,42516
3014,Minnehaha Springs,Minnehaha Springs,WV,West Virginia,54075,Pocahontas,38.3962,-79.9191,A,7684,7562,7516,7415,7288,7186,7051
3015,Hillsboro,Hillsboro,WV,West Virginia,54077,Preston,39.5512,-79.8003,A,7583,7605,7595,7592,7675,7609,7591
3016,Poca,Poca,WV,West Virginia,54079,Putnam,38.5159,-81.8449,A,8712,8836,8714,8676,8647,8561,8501
3017,Hometown,Hometown,WV,West Virginia,54081,Raleigh,37.9443,-81.4371,A,33550,33618,33895,33695,33872,33744,33758
3018,Elkins,Elkins,WV,West Virginia,54083,Randolph,38.921,-79.5245,A,55649,56078,56531,56597,56845,56799,56941
3019,Valley Head,Valley Head,WV,West Virginia,54085,Ritchie,39.1226,-81.1709,A,78901,79233,79201,78780,78238,77433,76601
3020,Gandeeville,Gandeeville,WV,West Virginia,54087,Roane,38.8996,-81.4264,A,29369,29422,29408,29539,29308,29174,29006
3021,Walton,Walton,WV,West Virginia,54089,Summers,37.7243,-80.8865,A,10405,10357,10274,10080,10000,9991,9875
3022,Thornton,Thornton,WV,West Virginia,54091,Taylor,39.3409,-80.0162,A,14876,14808,14696,14624,14606,14430,14208
3023,Pruntytown,Pruntytown,WV,West Virginia,54093,Tucker,39.0813,-79.6454,A,13942,13865,13803,13571,13304,13073,12872
3024,Bens Run,Bens Run,WV,West Virginia,54095,Tyler,39.4131,-80.974,A,16887,16928,16993,16984,17044,16864,16859
3025,Middlebourne,Middlebourne,WV,West Virginia,54097,Upshur,38.9927,-80.2279,A,7114,7028,6923,6924,6905,6933,6926
3026,Kenova,Kenova,WV,West Virginia,54099,Wayne,38.0231,-82.4315,A,9185,9102,9031,8982,9062,8953,8972
3027,Prichard,Prichard,WV,West Virginia,54101,Webster,38.4604,-80.3731,A,24245,24261,24488,24629,24661,24726,24658
3028,Bolair,Bolair,WV,West Virginia,54103,Wetzel,39.5689,-80.7316,A,42440,41960,41725,41653,41304,40974,40531
3029,Littleton,Littleton,WV,West Virginia,54105,Wirt,39.0618,-81.3976,A,9155,9162,9027,8873,8821,8732,8646
3030,Elizabeth,Elizabeth,WV,West Virginia,54107,Wood,39.1806,-81.5129,A,16552,16405,16406,16175,15951,15813,15640
3031,Matheny,Matheny,WV,West Virginia,54109,Wyoming,37.5735,-81.487,A,5745,5797,5810,5865,5810,5840,5806
3032,Itmann,Itmann,WI,Wisconsin,55001,Adams,43.9554,-89.8169,A,87017,86808,86560,86458,86394,86254,85643
3033,High Bridge,High Bridge,WI,Wisconsin,55003,Ashland,46.6121,-90.6992,A,23718,23466,23249,22964,22556,22152,21763
3034,Mellen,Mellen,WI,Wisconsin,55005,Barron,45.4864,-91.7447,A,20865,20919,20540,20494,20205,20161,20069
